10560.json	mostly-true	You had more women getting computer sciences degrees in the 80s by a factor of 2-plus than you do now.	education,technology,women	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a conference in Silicon Valley
3836.json	mostly-true	Some neighborhood schools are closing.	education,state-budget	texas-house-democratic-caucus		Texas	democrat	0	0	0	1	0	a press release
325.json	mostly-true	"He told gay organizers in Massachusetts he would be a stronger advocate for special rights than even Ted Kennedy."	gays-and-lesbians	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	an automated call to voters
2555.json	mostly-true	The years that I was speaker, the Florida House consistently offered leaner budgets than the governor offered.	state-budget,taxes	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	an ABC News U.S. Senate debate.
8985.json	true	Says the U.S. Supreme Court found that Social Security is not guaranteed.	social-security	david-jolly		Florida	republican	4	0	1	1	0	a Congressional campaign debate
2932.json	true	Oregonians have an amazing no-cost way to fight abortion with free political donations	abortion,campaign-finance	oregon-right-life-pac	politican action committee	Oregon	none	0	0	0	0	0	a newspaper ad
4884.json	mostly-true	Newt Gingrichs immigration plan offers a new doorway to amnesty.	immigration	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a press conference
10947.json	mostly-true	In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!	debt,federal-budget,taxes	dave-brat	College professor	Virginia	republican	2	5	0	2	0	a Facebook post
12014.json	mostly-true	President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.	campaign-finance,economy,elections,financial-regulation,history,stimulus,voting-record	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a Democratic debate in Flint, Mich.
445.json	true	"Hillary Clinton has taken over $800,000 from lobbyists."	ethics	barack-obama	President	Illinois	democrat	70	71	160	163	9	an online ad.
6827.json	mostly-true	Were now spending 42 percent of our economy on government.	debates,federal-budget,government-efficiency	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	the first presidential debate in Denver
3054.json	true	Whether you like to admit it or not, half our general revenue goes to education.	education,state-budget	mike-haridopolos	Florida Senate President	Florida	republican	0	3	1	1	0	comments to reporters.
12683.json	mostly-true	(Mexican immigrants) are more law-abiding than U.S. citizens and that is a statistic.	immigration	gary-johnson	Presidential candidate	New Mexico	libertarian	3	2	5	6	0	an interview on CNN
9554.json	true	There are already more American jobs in the solar industry than in coal mining.	climate-change,energy,environment,jobs	sheldon-whitehouse	U.S. Senator	Rhode Island	democrat	2	3	2	7	0	a newspaper commentary
81.json	mostly-true	Romney failed to take action against "sanctuary cities" in Massachusetts.	immigration	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	St. Petersburg, Fla.
8754.json	mostly-true	We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history.	afghanistan	robert-gibbs	Former White House Press Secretary		democrat	1	1	0	1	0	an interview on NBC's "Meet the Press"
2537.json	true	Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships.	marriage,message-machine,women	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	a TV ad.
4681.json	true	Says judges get better benefits at a lower cost than everybody else in the state.	pensions	chris-christie	Governor of New Jersey	New Jersey	republican	10	17	27	19	8	a news conference
5524.json	true	There are a lot of casinos across the country that have gone bankrupt.	bankruptcy,economy,gambling,state-budget,state-finances,states	robert-jacquard	State representative	Rhode Island	democrat	0	0	0	0	0	a speech
5044.json	true	Small businesses create 70 percent of the jobs in America.	economy,jobs,small-business	eric-cantor	House Majority Leader	Virginia	republican	9	6	4	4	4	a news release.
13069.json	mostly-true	If Texas were a country our economy would rank # 10...in the WORLD.	corrections-and-updates,economy,states	greg-abbott	governor	Texas	republican	11	3	8	6	5	a tweet
2802.json	mostly-true	It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.	elections,taxes	americans-tax-reform			none	4	0	1	1	1	a news release
2269.json	mostly-true	The Republicans have 2 percent of the Muslim vote.	religion	tamara-holder	attorney and contributor to Fox News	Illinois 	none	0	0	0	1	0	comments on the Hannity show.
7243.json	mostly-true	[W]e see Americas prison population exploding, with America having a greater percentage of its people behind bars than any other nation in the world!	criminal-justice	hank-johnson	U.S. Congressman	Georgia	democrat	3	0	4	3	0	a letter
1053.json	true	In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose.	elections,immigration,pundits	mike-murphy	political strategist		republican	0	0	0	0	0	a column in Time magazine.
11731.json	mostly-true	Marco Rubio voted against authorizing President Obama to strike Syria after Assad used chemical weapons on his own people.	candidates-biography,congress,foreign-policy,history,terrorism	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a posting on the Clinton website
4368.json	mostly-true	Point Pleasant Beach does not own its beaches; they are privately owned and operated by businesses such as Jenkinsons	environment,income	vincent-barrella	Mayor, Point Pleasant Beach	New Jersey	independent	0	0	0	1	0	a column published on NJ.com
2550.json	true	Says Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregons children.	health-care,taxes	blue-oregon	liberal blog	Oregon	democrat	0	0	0	0	0	a website posting
7123.json	true	Says that in the 1985 election former Gov. Tom Kean had the largest winning margin for a gubernatorial candidate in Jersey history.	elections,states	raymond-bateman			republican	0	1	0	0	0	a column
772.json	true	"You ... said that Barack Obama was not ready to be commander in chief."	candidates-biography	sarah-palin		Alaska	republican	9	19	9	6	6	St. Louis, Mo.
8766.json	mostly-true	The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically.	economy,jobs,labor,workers	rana-foroohar	Assistant managing editor for Time		none	0	0	0	1	0	a CNN interview
10764.json	true	Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200.	campaign-finance	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	an interview with Democracy Now
7261.json	true	Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support.	bipartisanship,job-accomplishments	tom-niehaus	President of the Ohio Senate	Ohio	republican	0	0	0	0	1	an online video
1434.json	mostly-true	"At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade."	economy,federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	his State of the Union speech
2258.json	true	U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.	foreign-policy,religion,terrorism	ileana-ros-lehtinen	U.S. Representative	Florida	republican	0	0	1	0	0	a press release.
13380.json	mostly-true	There are Justice Department policies against FBI Director James Comey discussing details of a federal investigation so close to an election.	criminal-justice,government-regulation	robby-mook	Campaign manager for Hillary Clinton	New York	democrat	0	0	0	2	0	comments on "Meet the Press"
1419.json	true	Democratic presidents "have been considerably more effective at creating private-sector jobs."	economy,history,workers	carolyn-maloney	U.S. Representative	New York	democrat	0	0	0	0	0	a floor speech in the House
681.json	true	Joe Biden "voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq."	iraq	lindsey-graham	U.S. senator	South Carolina	republican	2	2	4	2	0	an interview on ABC News' <i> This Week </i>
7754.json	mostly-true	Says that under Rick Perrys plan, Texas has cut funding for public schools by 25%.	children,education,state-budget,state-finances	fix-austin-schools			none	0	0	0	1	0	a leaflet.
3806.json	mostly-true	The Paul Ryan budget proposal would privatize Medicare.	federal-budget,health-care,medicare	agenda-project	Liberal advocacy group	New York	none	0	1	0	1	0	an advertisement
6881.json	mostly-true	High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyve appeared in court.	criminal-justice,education	steven-teske	Clayton County Juvenile Court Judge		none	0	0	0	1	0	an article
10570.json	mostly-true	...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.	education,federal-budget	dave-brat	College professor	Virginia	republican	2	5	0	2	0	a Facebook post.
4811.json	true	The American healthcare system burns 18 percent of our national GDP. Nobody else is close.	federal-budget,health-care	sheldon-whitehouse	U.S. Senator	Rhode Island	democrat	2	3	2	7	0	a speech
5627.json	true	Says you need a photo ID to purchase Sudafed in Texas.	elections,legal-issues	rick-perry	Governor	Texas	republican	30	30	42	23	18	a Fox News interview.
4812.json	mostly-true	Twenty percent of housing in Portlands Pearl District is affordable.	housing,infrastructure,taxes,urban	tom-hughes	Metro president	Oregon	democrat	0	0	0	1	0	a guest column
4327.json	mostly-true	Says allowing the payroll tax holiday to expire would end up costing another estimated 900,000 jobs in 2012.	taxes	jeff-merkley	U.S. Senator	Oregon	democrat	0	1	3	6	0	letter to a constituent
975.json	true	Obama's budget plan would take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent.	federal-budget	judd-gregg	U.S. Senator		republican	0	0	0	1	0	a Fox News interview
1226.json	mostly-true	In the 1950s, "A lot of people got rich and they had to pay a top tax rate of 90 percent."	taxes	michael-moore	Documentary filmmaker		none	2	5	1	6	0	in his movie "Capitalism: A Love Story"
11656.json	mostly-true	The Charleston, S.C., shootershould have never been given a gun, but the universal background check was not fast enough.	corrections-and-updates,guns,homeland-security	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	an interview with George Stephanopoulos
968.json	true	Warren (Buffett) still does support me.	economy	barack-obama	President	Illinois	democrat	70	71	160	163	9	a television interview
5922.json	true	Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.	candidates-biography,jobs	connie-mack	U.S. representative from Fort Myers	Florida	republican	3	3	1	3	1	a Web ad
5813.json	mostly-true	About 230,000 people that were on unemployment when I took office are not on unemployment now.	economy,workers	rick-scott	Governor	Florida	republican	28	23	38	34	7	radio interview
1391.json	true	During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years.	crime	bill-white	Former mayor of Houston	Texas	democrat	2	3	5	7	3	the biography on his campaign Web site
7233.json	mostly-true	Since the federal Violence Against Women Act was adopted in 1994, cases of domestic violence have fallen by 67 percent.	crime,criminal-justice,women	gwen-moore	U.S. House member -- 4th District	Wisconsin	democrat	3	4	4	3	1	a letter to congressional leadership
4649.json	true	Nearly half of all pregnancies in the U.S. are unintended.	abortion,census,children,families,health-care,public-health,women	edith-ajello	Rhode Island State Representative	Rhode Island	democrat	0	1	0	0	0	commentary piece
12497.json	true	Since 1978, college tuition nationwide has gone up something like four times the rate of inflation.	education	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	a radio interview
4893.json	mostly-true	Most of, if not all of, the [DeKalb school construction] projects always came in on or were under budget.	education	thomas-brown		Georgia	democrat	0	0	0	1	0	an interview
6627.json	mostly-true	Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.	health-care,history	julian-castro	Mayor, San Antonio	Texas	democrat	0	0	3	3	0	a keynote speech to the Democratic National Convention in Charlotte, N.C.
599.json	true	"I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities."	economy	barack-obama	President	Illinois	democrat	70	71	160	163	9	a town hall in St. Petersburg, Fla.
10411.json	mostly-true	Starting in December 2007, 1.4 million jobs were created in Texas. In that same period, the rest of the country lost 400,000 jobs.	job-accomplishments,jobs	rick-perry	Governor	Texas	republican	30	30	42	23	18	valedictory speech as governor to the Texas Legislature
7916.json	mostly-true	Immigrants are more fertile.	immigration	jeb-bush		Florida	republican	17	5	17	24	2	a speech at the Faith and Freedom Coalition Conference
1665.json	mostly-true	The proposed education changes "will not cut one teacher's pay."	education	florida-chamber-commerce		Florida	none	0	1	1	2	1	a television advertisement.
8601.json	mostly-true	Firearms homicides are down about 40 percent since Texas passed concealed-gun permit law.	civil-rights,crime,guns	jerry-patterson	state land commissioner	Texas	republican	1	1	1	3	0	an online campaign video
256.json	mostly-true	"If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago."	taxes	ron-paul	U.S. representative	Texas	republican	5	8	8	8	3	a <i>Meet the Press</i> interview
2076.json	true	Have the suburbs been inundated with former residents of Atlanta housing projects? Absolutely not.	housing	barney-simms	Atlanta Housing Authority chief external affairs officer	Georgia	none	0	0	0	0	0	a letter
5276.json	true	In July 1996, Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital.	candidates-biography	chain-email			none	11	43	8	5	105	a chain e-mail and blog and Facebook posts
2824.json	true	Nobody has played clips over and over ...of President Obama (saying), If they bring a knife to the fight, well bring a gun.	candidates-biography,pundits	joyce-kaufman	WFTL 850 AM talk show host	Florida	talk-show-host	0	0	0	0	0	a radio show
3281.json	true	If Wisconsins governor cuts perquisites as much as he plans to do, it would still leave (workers) better off than their private sector counterparts.	labor,pundits,state-budget,abc-news-week	george-will	Columnist	Maryland	columnist	7	6	3	5	1	ABC's "This Week"
10449.json	mostly-true	Atmospheric conditions could push a footballs pressure down approximately one-and-a-half pounds per square inch.	sports	bill-belichick			none	0	0	0	1	0	a news conference
10611.json	true	Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools.	autism,children,disability,education,families,immigration,state-budget,state-finances	associated-press	journalists		none	0	0	0	0	0	article
2060.json	mostly-true	We went from losing 3 million jobs in the last six months of the Bush Administration, adding almost 600,000 private sector jobs in the first six months of the year.	economy,government-efficiency,job-accomplishments	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	a news conference
5235.json	mostly-true	In the last 22 months, businesses have created more than 3 million jobs. Last year, they created the most jobs since 2005.	corrections-and-updates,economy,jobs	barack-obama	President	Illinois	democrat	70	71	160	163	9	the State of the Union address
12185.json	mostly-true	A college loan is the only loan in the United States that you cannot refinance when interest rates go down.	debt,economy,education	bill-clinton	former president	Arkansas	democrat	4	2	12	11	3	a campaign speech
1192.json	mostly-true	The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.	history	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	a floor speech
10295.json	mostly-true	We are younger than our competitors, and this is entirely because of immigration.	immigration	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech to business leaders
4655.json	true	Says 24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.	economy	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	appearance on Bill Maher show on Oct. 7, 2011
4181.json	true	President Reagan did it (raised the debt ceiling) 18 times. George W. Bush did it seven times.	bipartisanship,federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	a televised address
9838.json	mostly-true	In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.	corporations,taxes	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	a meme on social media
7765.json	true	Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.	economy,job-accomplishments,jobs	rick-perry	Governor	Texas	republican	30	30	42	23	18	an advertisement
35.json	true	"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically."	iraq	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	CNN/YouTube debate in Charleston, S.C.
3625.json	mostly-true	Says Texas routinely gets a lot more federal spending than it pays in taxes.	federal-budget,pundits,taxes	rachel-maddow	MSNBC host		none	6	6	4	6	1	an episode of The Rachel Maddow Show.
7571.json	mostly-true	Says Texas has 11 different felonies you can commit with an oyster.	crime,criminal-justice,food-safety	scott-henson	Writer, Grits for Breakfast blog	Texas	none	0	0	0	1	0	an interview.
11510.json	true	Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.	state-budget,taxes,transportation	don-francis	coordinator of the Clean Cities-Georgia Coalition		none	0	0	0	0	0	an interview with Watchdog.org
11291.json	mostly-true	As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.	congress,federal-budget,history	lloyd-doggett	Texas congressman in the U.S. Houst of Representatives	Texas	democrat	1	0	2	7	0	remarks in San Antonio
9294.json	mostly-true	A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to fill in pristine streams and ponds with mine waste.	environment	dan-kaufman			none	0	0	1	1	0	an opinion article
979.json	true	"2008 was the deadliest year of the war (in Afghanistan) for American forces."	afghanistan,military	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech at the White House. 
1702.json	mostly-true	Florida teachers are "already paid $5,000 below the national average."	education	dan-gelber		Florida	democrat	2	2	1	3	0	a letter posted on his campaign Web site.
6014.json	true	Says Amanda Fritz manages less than 5 percent of city operations.	city-government	mary-nolan	Represents Southwest Portland in Oregon House	Oregon	democrat	0	0	3	0	0	a debate.
10691.json	true	Lawmakers were paid for their off-season efforts to, for the first time, take the lead in drawing borders for two would-be cities.	state-finances	mary-margaret-oliver	State Representative	Georgia	democrat	0	0	1	0	0	a House floor debate
9784.json	true	On offshore drilling for energy	energy,voting-record	mark-warner	U.S. Senator	Virginia	democrat	3	1	6	3	0	
1375.json	true	"I haven't missed a vote since 1993."	history	chuck-grassley	U.S. senator	Iowa	republican	0	1	2	0	0	a conference call
6674.json	mostly-true	Says Georgia will send more state money per child to state charter schools and that budget cuts are not applied to those charter schools.	education	herb-garrett	Executive Director of the Georgia School Superintendents Association	Georgia	none	0	0	0	1	0	a letter
8491.json	true	Congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.	foreign-policy,pundits,terrorism	jon-stewart			none	0	2	1	1	1	in comments on Comedy Central's "The Daily Show"
11244.json	mostly-true	Gov. Maggie Hassans budget proposal raises taxes on small businesses and increases taxes and fees by $100 million.	state-budget,taxes	americans-prosperity			none	6	7	2	1	2	TV ad
