10053.json	true	Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.	health-care,legal-issues,women	jeanne-shaheen	Senator	New Hampshire	democrat	3	0	4	2	0	a news release
9989.json	true	Says U.S. Rep. Steve Southerland voted to keep the shutdown going.	federal-budget	gwen-graham		Florida	democrat	0	0	1	0	0	a campaign commercial
767.json	barely-true	Sen. McCain's tax plan provides "virtually nothing to the middle class."	taxes	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	vice presidential debate in St. Louis
10386.json	true	I belong to the AFL-CIO.	candidates-biography,labor	rick-perry	Governor	Texas	republican	30	30	42	23	18	Texas Public Policy Foundation policy orientation
6359.json	barely-true	President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.	foreign-policy,history,military	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	an interview on 'Face the Nation.'
8931.json	barely-true	Says David Jolly supports privatizing Social Security.	social-security	florida-democratic-party		Florida	democrat	5	4	4	5	3	a robocall to 13th Congressional District voters
9213.json	true	Did you know US population growth is at its lowest since the Great Depression?	immigration,population	robert-sarvis	lawyer, businessman	Virginia	libertarian	0	0	0	1	0	a tweet.
7258.json	true	Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history.	guns	mark-shields	Columnist and commentator	Washington, D.C.	none	1	0	0	0	0	the PBS NewsHour
338.json	true	"Sen. Obama has always had a 100 percent prochoice rating."	abortion	barack-obama	President	Illinois	democrat	70	71	160	163	9	an e-mail message sent to voters before Super Tuesday.
2820.json	true	The (federal) debt is growing by more than $4 billion a day.	deficit,economy,federal-budget	rick-perry	Governor	Texas	republican	30	30	42	23	18	in "Fed Up! Our Fight to Save America from Washington"
6895.json	barely-true	Says Obama promised unemployment would never go above 8 percent.	jobs	paul-ryan	U.S. Representative	Wisconsin	republican	19	6	16	14	2	a vice presidential debate
10423.json	true	The economy is creating jobs at the fastest pace since 1999.	economy,jobs	barack-obama	President	Illinois	democrat	70	71	160	163	9	the State of the Union address
6520.json	true	Says 88 Texas constables have died in the line of duty.	crime,criminal-justice,history,public-safety,public-service	bruce-elfant	Constable, Travis County, Precinct 5	Texas	democrat	0	0	0	1	0	a press statement.
1593.json	true	"As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man."	job-accomplishments	alex-sink		Florida	democrat	1	2	2	4	0	a fundraising e-mail to supporters
7803.json	barely-true	We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.	economy,jobs	rick-scott	Governor	Florida	republican	28	23	38	34	7	2013-14 veto message
8985.json	true	Says the U.S. Supreme Court found that Social Security is not guaranteed.	social-security	david-jolly		Florida	republican	4	0	1	1	0	a Congressional campaign debate
2932.json	true	Oregonians have an amazing no-cost way to fight abortion with free political donations	abortion,campaign-finance	oregon-right-life-pac	politican action committee	Oregon	none	0	0	0	0	0	a newspaper ad
7324.json	barely-true	Research shows that a vast majority of arriving immigrants today come here because they believe that government is the source of prosperity, and thats what they support.	immigration,pundits	rush-limbaugh	Radio host		none	9	11	5	2	10	a radio interview
8019.json	barely-true	In Rhode Island, 9 percent of workers use the states temporary disability insurance program each year while in New Jersey, the rate is only 3 percent.	disability,labor,states,workers	patricia-morgan	Financial adviser	Rhode Island	republican	1	0	1	1	0	a speech on the House floor.
445.json	true	"Hillary Clinton has taken over $800,000 from lobbyists."	ethics	barack-obama	President	Illinois	democrat	70	71	160	163	9	an online ad.
11536.json	barely-true	On the VA: Over 300,000 veterans have died waiting for care.	health-care,veterans	donald-trump	President-Elect	New York	republican	63	114	51	37	61	a speech.
5236.json	barely-true	Rob Cornilles supports privatizing Medicare.	medicare,message-machine-2012	democratic-congressional-campaign-committee			democrat	11	8	5	1	9	campaign material 
3054.json	true	Whether you like to admit it or not, half our general revenue goes to education.	education,state-budget	mike-haridopolos	Florida Senate President	Florida	republican	0	3	1	1	0	comments to reporters.
11582.json	barely-true	Climate change is directly related to the growth of terrorism.	climate-change,terrorism	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	a Democratic presidential debate in Des Moines, Iowa.
4453.json	barely-true	The jobs bill includes President Obamas tax on soup kitchens	economy,jobs,taxes,workers	eric-cantor	House Majority Leader	Virginia	republican	9	6	4	4	4	a blog post
6898.json	barely-true	Says the Obama administration spent taxpayer dollars on electric cars in Finland (and) windmills in China.	stimulus	paul-ryan	U.S. Representative	Wisconsin	republican	19	6	16	14	2	the vice-presidential debate
4504.json	barely-true	Says Rick Perry wrote a letter supporting Hillarycare.	health-care	ron-paul	U.S. representative	Texas	republican	5	8	8	8	3	a presidential debate
9554.json	true	There are already more American jobs in the solar industry than in coal mining.	climate-change,energy,environment,jobs	sheldon-whitehouse	U.S. Senator	Rhode Island	democrat	2	3	2	7	0	a newspaper commentary
2537.json	true	Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships.	marriage,message-machine,women	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	a TV ad.
4681.json	true	Says judges get better benefits at a lower cost than everybody else in the state.	pensions	chris-christie	Governor of New Jersey	New Jersey	republican	10	17	27	19	8	a news conference
5524.json	true	There are a lot of casinos across the country that have gone bankrupt.	bankruptcy,economy,gambling,state-budget,state-finances,states	robert-jacquard	State representative	Rhode Island	democrat	0	0	0	0	0	a speech
5044.json	true	Small businesses create 70 percent of the jobs in America.	economy,jobs,small-business	eric-cantor	House Majority Leader	Virginia	republican	9	6	4	4	4	a news release.
1053.json	true	In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose.	elections,immigration,pundits	mike-murphy	political strategist		republican	0	0	0	0	0	a column in Time magazine.
1354.json	barely-true	"In the past year, more than 20 percent of Americans have changed their mind about the war in Afghanistan. They conclude we shouldn't be there."	afghanistan	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	an interview on 'The Ed Show.'
6265.json	barely-true	The state of Ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation.	economy,jobs	bill-johnson	U.S. representative	Ohio	republican	2	1	0	0	0	a telephone town hall meeting
13370.json	barely-true	Says HB2 hasnt moved the needle one iota on North Carolinas economy.	corporations,economy,gays-and-lesbians,state-finances,states	john-skvarla	N.C. Secretary of Commerce	North Carolina	republican	1	0	0	0	0	a speech in Charlotte
2550.json	true	Says Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregons children.	health-care,taxes	blue-oregon	liberal blog	Oregon	democrat	0	0	0	0	0	a website posting
7123.json	true	Says that in the 1985 election former Gov. Tom Kean had the largest winning margin for a gubernatorial candidate in Jersey history.	elections,states	raymond-bateman			republican	0	1	0	0	0	a column
772.json	true	"You ... said that Barack Obama was not ready to be commander in chief."	candidates-biography	sarah-palin		Alaska	republican	9	19	9	6	6	St. Louis, Mo.
2332.json	barely-true	Milwaukee Mayor Tom Barrett has held the line on property taxes.	job-accomplishments,taxes	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech at a campaign fund-raiser for Tom Barrett's gubernatorial campaign
10764.json	true	Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200.	campaign-finance	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	an interview with Democracy Now
7261.json	true	Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support.	bipartisanship,job-accomplishments	tom-niehaus	President of the Ohio Senate	Ohio	republican	0	0	0	0	1	an online video
2258.json	true	U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.	foreign-policy,religion,terrorism	ileana-ros-lehtinen	U.S. Representative	Florida	republican	0	0	1	0	0	a press release.
9672.json	barely-true	Milwaukee County taxpayers paid $370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use untrained corrections officers rather than deputies to patrol the lakefront.	labor,public-safety	chris-moews	Lieutenant, Milwaukee Police Department	Wisconsin	democrat	1	0	0	0	0	an interview
1419.json	true	Democratic presidents "have been considerably more effective at creating private-sector jobs."	economy,history,workers	carolyn-maloney	U.S. Representative	New York	democrat	0	0	0	0	0	a floor speech in the House
681.json	true	Joe Biden "voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq."	iraq	lindsey-graham	U.S. senator	South Carolina	republican	2	2	4	2	0	an interview on ABC News' <i> This Week </i>
6693.json	barely-true	Says Rush Limbaugh made it clear hed rather see the country fail than President Barack Obama succeed.	bipartisanship	mark-strama	Small business owner	Texas	democrat	1	0	0	0	0	remarks to Texas delegates to the Democratic National Convention.
9881.json	barely-true	Says cuts to Medicare affect people who have already paid in. We paid for it.	federal-budget,health-care,medicare	national-republican-senatorial-committee			republican	11	5	7	2	5	a campaign ad
9133.json	barely-true	David Alameel is giving thousands of dollars to support the Republican Party candidates including John Cornyn and Greg Abbott.	bipartisanship,campaign-finance,candidates-biography	kesha-rogers		Texas	democrat	1	0	1	0	0	an interview
4811.json	true	The American healthcare system burns 18 percent of our national GDP. Nobody else is close.	federal-budget,health-care	sheldon-whitehouse	U.S. Senator	Rhode Island	democrat	2	3	2	7	0	a speech
5627.json	true	Says you need a photo ID to purchase Sudafed in Texas.	elections,legal-issues	rick-perry	Governor	Texas	republican	30	30	42	23	18	a Fox News interview.
975.json	true	Obama's budget plan would take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent.	federal-budget	judd-gregg	U.S. Senator		republican	0	0	0	1	0	a Fox News interview
13026.json	barely-true	Says Hillary Clinton said the Veterans Affairs scandal is over-exaggerated. She said she was satisfied with what was going on.	veterans	donald-trump	President-Elect	New York	republican	63	114	51	37	61	the NBC Commander-In-Chief Forum 
240.json	barely-true	"Sixty-five percent of the Iraqi people now say it's okay to shoot an American soldier."	iraq	bill-richardson	Governor	New Mexico	democrat	1	2	3	8	1	a debate in Las Vegas
968.json	true	Warren (Buffett) still does support me.	economy	barack-obama	President	Illinois	democrat	70	71	160	163	9	a television interview
5922.json	true	Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.	candidates-biography,jobs	connie-mack	U.S. representative from Fort Myers	Florida	republican	3	3	1	3	1	a Web ad
7884.json	barely-true	One person, Kathleen Sebelius, was going to determine whether or not 10-year-old lung patient Sarah Murnaghan would live or die.	children,health-care,public-health,pundits	rush-limbaugh	Radio host		none	9	11	5	2	10	his radio show
1391.json	true	During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years.	crime	bill-white	Former mayor of Houston	Texas	democrat	2	3	5	7	3	the biography on his campaign Web site
490.json	barely-true	John McCain, "one of the richest people in a Senate filled with millionaires," says the solution to the housing crisis is for people to get a "second job" and "skip their vacations."	economy	moveon			democrat	2	4	3	0	0	an e-mail
4649.json	true	Nearly half of all pregnancies in the U.S. are unintended.	abortion,census,children,families,health-care,public-health,women	edith-ajello	Rhode Island State Representative	Rhode Island	democrat	0	1	0	0	0	commentary piece
10356.json	barely-true	The difference over the (previous) four years between where things were headed and where we brought them to over the last four years is a total of $816 in saved property tax money.	state-budget,state-finances,taxes	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	remarks to reporters
7386.json	barely-true	The United States does not have a system through which growers and dairies can bring a workforce legally into the U.S.	agriculture,immigration,workers	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	a blog post on RedState.com
12497.json	true	Since 1978, college tuition nationwide has gone up something like four times the rate of inflation.	education	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	a radio interview
4896.json	barely-true	Says Sen. Sherrod Brown voted to block American energy production and increase energy taxes.	energy,message-machine-2012,taxes	us-chamber-commerce			none	6	3	3	1	1	a television commercial
9465.json	barely-true	Says Jeanne Shaheen voted for a measure that would have amounted to a new national energy tax.	energy,taxes,voting-record	scott-brown		New Hampshire	republican	2	2	1	3	1	a press release
599.json	true	"I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities."	economy	barack-obama	President	Illinois	democrat	70	71	160	163	9	a town hall in St. Petersburg, Fla.
3809.json	barely-true	The (health reform) legislation which Washington passed last year has made it more difficult to hire because its increased costs for employers.	economy,health-care	rob-portman	U.S. senator from Ohio	Ohio	republican	3	5	11	11	1	a press availability following a policy luncheon
3928.json	barely-true	The CBO, the Congressional Budget Office has said that Obamacare will kill 800,000 jobs.	economy,health-care	michele-bachmann	Congresswoman	Minnesota	republican	8	22	6	4	16	a debate in New Hampshire
135.json	barely-true	Thompson "voted against $250,000 caps on damages (and) almost anything that would make our legal system fairer."	legal-issues	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	a Republican debate in Orlando, Fla.
2076.json	true	Have the suburbs been inundated with former residents of Atlanta housing projects? Absolutely not.	housing	barney-simms	Atlanta Housing Authority chief external affairs officer	Georgia	none	0	0	0	0	0	a letter
5276.json	true	In July 1996, Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital.	candidates-biography	chain-email			none	11	43	8	5	105	a chain e-mail and blog and Facebook posts
2722.json	barely-true	Blames Mike McIntyre and Nancy Pelosi for the second straight year of no cost-of-living increases for Social Security beneficiaries.	message-machine,social-security	national-republican-congressional-committee			republican	18	9	8	5	8	a campaign commerical
1171.json	barely-true	The government is going to have the right to get into your bank account with the health care bill and make transfers without you knowing it.	health-care,pundits	rush-limbaugh	Radio host		none	9	11	5	2	10	his radio program
8308.json	barely-true	The American people support defunding Obamacare and oppose shutting down the government.	health-care	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	a press release
2824.json	true	Nobody has played clips over and over ...of President Obama (saying), If they bring a knife to the fight, well bring a gun.	candidates-biography,pundits	joyce-kaufman	WFTL 850 AM talk show host	Florida	talk-show-host	0	0	0	0	0	a radio show
6318.json	barely-true	This year in Congress (Connie Mack IV) has missed almost half of his votes.	candidates-biography	dave-weldon		Florida	republican	2	0	0	0	1	a robocall
10198.json	barely-true	1/3 of our kids drop out (of high school), cannot go to college or start a career.	corrections-and-updates,education	jeb-bush		Florida	republican	17	5	17	24	2	a fundraising letter
9960.json	barely-true	Not even old Gen. Eisenhower saluted military personnel as president.	history,military	rachel-maddow	MSNBC host		none	6	6	4	6	1	her book "Drift"
3281.json	true	If Wisconsins governor cuts perquisites as much as he plans to do, it would still leave (workers) better off than their private sector counterparts.	labor,pundits,state-budget,abc-news-week	george-will	Columnist	Maryland	columnist	7	6	3	5	1	ABC's "This Week"
12581.json	barely-true	You cant get on an airplane, but more than 2,000 people on that list have been able to buy a gun.	guns,terrorism	john-garamendi	U.S. House of Representatives	California	democrat	1	0	0	1	0	a speech.
11196.json	barely-true	Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.	financial-regulation	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	the first GOP primary debate.
2917.json	barely-true	You cant check out a library book without a photo ID.	legal-issues	david-dewhurst	Lieutenant governor	Texas	republican	8	8	10	5	5	an interview.
10611.json	true	Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools.	autism,children,disability,education,families,immigration,state-budget,state-finances	associated-press	journalists		none	0	0	0	0	0	article
4655.json	true	Says 24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.	economy	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	appearance on Bill Maher show on Oct. 7, 2011
10796.json	barely-true	Says he raised average family income by 50 percent during his tenure as Arkansas governor.	income,state-budget	mike-huckabee	author	Arkansas	republican	12	5	9	3	4	a video
4181.json	true	President Reagan did it (raised the debt ceiling) 18 times. George W. Bush did it seven times.	bipartisanship,federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	a televised address
7765.json	true	Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.	economy,job-accomplishments,jobs	rick-perry	Governor	Texas	republican	30	30	42	23	18	an advertisement
12265.json	barely-true	As a U.S. senator with salary and perks, ‪#Bernie‬ is in the top 1 percent, but still paid only 13 percent in taxes last year.	income,taxes	dinesh-dsouza	Author and film director	California	none	1	0	0	0	1	a Facebook post
35.json	true	"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically."	iraq	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	CNN/YouTube debate in Charleston, S.C.
3433.json	barely-true	Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.	city-budget,labor,state-budget	milwaukee-police-association		Wisconsin	none	1	0	0	0	0	a newspaper ad
11510.json	true	Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.	state-budget,taxes,transportation	don-francis	coordinator of the Clean Cities-Georgia Coalition		none	0	0	0	0	0	an interview with Watchdog.org
6147.json	barely-true	Now, in the House of Representatives, we have 40 different jobs bills that have passed and almost all of them have been bipartisan.	bipartisanship,jobs	frank-guinta	U.S. Congress, NH-First District	New Hampshire	republican	1	1	1	1	0	a statement made after he filed for re-election at the N.H. Secretary of State’s office.
3110.json	barely-true	Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation	small-business,taxes	cory-mason	State Assembly member, 62nd District	Wisconsin	democrat	2	0	0	0	0	a news release
12754.json	barely-true	America is one of the highest-taxed nations in the world.	taxes	donald-trump	President-Elect	New York	republican	63	114	51	37	61	the 2016 Republican National Convention
11513.json	barely-true	It has been estimated that nearly 40 percent of all guns sold in America are sold by private, unlicensed sellers either online or through gun shows.	guns	terry-mcauliffe	Governor	Virginia	democrat	12	6	2	2	3	an executive order.
979.json	true	"2008 was the deadliest year of the war (in Afghanistan) for American forces."	afghanistan,military	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech at the White House. 
6014.json	true	Says Amanda Fritz manages less than 5 percent of city operations.	city-government	mary-nolan	Represents Southwest Portland in Oregon House	Oregon	democrat	0	0	3	0	0	a debate.
3695.json	barely-true	Polls show that Floridians dont want to repeal the Affordable Care Act.	health-care,polls	joe-gibbons	State Representative	Florida	democrat	1	0	0	0	0	comments on the House floor
10691.json	true	Lawmakers were paid for their off-season efforts to, for the first time, take the lead in drawing borders for two would-be cities.	state-finances	mary-margaret-oliver	State Representative	Georgia	democrat	0	0	1	0	0	a House floor debate
9784.json	true	On offshore drilling for energy	energy,voting-record	mark-warner	U.S. Senator	Virginia	democrat	3	1	6	3	0	
9835.json	barely-true	Under a proposed medical marijuana amendment in Florida, you dont get refills -- you get it forever.	florida-amendments,health-care,marijuana	drug-free-america			none	1	0	0	0	0	a "Tampa Bay Times" editorial meeting
1375.json	true	"I haven't missed a vote since 1993."	history	chuck-grassley	U.S. senator	Iowa	republican	0	1	2	0	0	a conference call
5740.json	barely-true	Says the treasurers office has saved $37 million in management costs for the oversight of public investments.	government-efficiency	ted-wheeler			democrat	1	0	0	0	0	campaign website
10879.json	barely-true	The Supreme Court cant overrule the other two branchesof government.	history,supreme-court	mike-huckabee	author	Arkansas	republican	12	5	9	3	4	an interview on "Fox News Sunday"
9606.json	barely-true	We are accepting more legal immigrants than we ever have in the history (of the United States.)	immigration	rick-santorum		Pennsylvania	republican	12	16	13	7	5	a "Meet the Press" pundit panel
8491.json	true	Congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.	foreign-policy,pundits,terrorism	jon-stewart			none	0	2	1	1	1	in comments on Comedy Central's "The Daily Show"
8174.json	barely-true	Only in Washington would politicians spend $27 million to teach Moroccans how to make pottery.	federal-budget,government-efficiency	karen-handel			republican	2	0	3	3	1	a website posting
348.json	true	Hillary Clinton "starts off with 47 percent of the country against her."	elections	barack-obama	President	Illinois	democrat	70	71	160	163	9	a campaign rally in Alexandria, Va.
5803.json	true	Says legislative cuts mean Texas is spending on average $500 less per student.	education,state-budget	donna-howard	Texas House Representative	Texas	democrat	1	0	1	2	0	remarks at a Texas Capitol rally
685.json	barely-true	Obama voted "to cut off funding for our American troops on the battlefield."	iraq	joe-lieberman	Senator	Connecticut	independent	1	1	0	2	0	St. Paul, Minn.
8677.json	barely-true	Gov. Scott Walker bought 80 new, brand-new vehicles for the state that we probably dont need.	government-efficiency,state-budget,state-finances,transportation	kathleen-vinehout			democrat	1	1	1	1	0	a meeting
4150.json	barely-true	Says stores will be barred from selling 100-watt light bulbs as of 2012.	energy	michael-burgess	U.S. House member	Texas	republican	1	1	0	0	0	a statement.
9169.json	true	Before our last three presidents, you have to go back to the 1800s, early 1800s to find three presidents in a row being consecutively re-elected.	elections,history	joe-scarborough	Host of a morning show on MSNBC		none	1	4	3	3	0	comments on MSNBC's "Morning Joe"
9434.json	barely-true	Jason Carter supports using Georgia tax dollars to promote Obamacare	health-care	republican-governors-association		Washington, D.C.	republican	5	1	6	4	2	In a television ad
10359.json	barely-true	There have even been Republican congressmen who have said, If you give us more money we dont know where we would even put additional Border Patrol agents.	immigration	craig-melvin	NBC News correspondent and MSNBC host		journalist	1	0	0	0	0	an MSNBC segment
5279.json	true	Today, for the first time in fifteen years, Master Locks unionized plant in Milwaukee is running at full capacity.	jobs,trade	barack-obama	President	Illinois	democrat	70	71	160	163	9	the State of the Union speech
13006.json	true	Tom Reed has actually voted for every single trade deal that has ever come before him in any form.	jobs,trade	john-plumb	Candidate for Congress	New York	democrat	0	0	0	0	0	an interview on Capital Tonight.
11254.json	barely-true	Says Scott Walker brags a lot about having an independent agency investigate police shootings. Of course, he didnt fund it.	city-government,civil-rights,criminal-justice,public-safety,state-budget	gwen-moore	U.S. House member -- 4th District	Wisconsin	democrat	3	4	4	3	1	comments to reporters
11264.json	true	Trump proposed enacting the largest tax increase in American history.	candidates-biography,taxes	jeb-bush		Florida	republican	17	5	17	24	2	a fundraising email
779.json	true	"Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget."	federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	a debate in Nashville, Tenn.
8637.json	true	We pay among the highest tolls in the nation for the privilege of crossing that bridge.	transportation	loretta-weinberg	State Senator		democrat	1	2	0	1	0	an interview on the John Gambling radio program
7148.json	barely-true	Says real estate taxes were put in place to pay for Obamacare.	health-care,taxes	todd-hunter	Lawyer	Texas	republican	1	0	0	0	0	a Texas Tribune interview.
9374.json	barely-true	Says opponent Mary Burke told reporters she would have required workers to give up bargained-for healthcare and retirement benefits like Gov. Walker.	labor,state-budget,workers	brett-hulsey			democrat	1	3	0	0	0	a letter
498.json	true	McCain "hired some of the biggest lobbyists in Washington to run his campaign."	elections,ethics	barack-obama	President	Illinois	democrat	70	71	160	163	9	Tampa, Fla.
4022.json	barely-true	We do not want to raise anybodys tax rates. Thats never been on the table.	taxes,abc-news-week	james-clyburn	U.S. Representative	South Carolina	democrat	1	1	0	1	0	an interview on ABC's "This Week with Christiane Amanpour"
